Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-01,2010,1,315.5,1.076,0.03848,304.75
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-02,2010,1,315.5,1.076,0.03822,304.74
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-03,2010,1,315.5,1.076,0.03771,304.72
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-04,2010,1,315.5,1.076,0.03746,304.71
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-05,2010,1,315.5,1.076,0.03695,304.69
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-06,2010,1,315.5,1.076,0.03672,304.68
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-07,2010,1,315.5,1.076,0.03647,304.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-08,2010,1,315.5,1.076,0.03596,304.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-09,2010,1,315.5,1.076,0.0357,304.64
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-10,2010,1,315.5,1.076,0.03545,304.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-11,2010,1,315.5,1.076,0.03494,304.61
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-12,2010,1,315.5,1.076,0.03468,304.6
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-13,2010,1,315.5,1.076,0.03446,304.59
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-14,2010,1,315.5,1.076,0.03395,304.57
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-15,2010,1,315.5,1.076,0.03369,304.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-16,2010,1,315.5,1.076,0.03344,304.55
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-17,2010,1,315.5,1.076,0.03296,304.53
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-18,2010,1,315.5,1.076,0.0327,304.52
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-19,2010,1,315.5,1.076,0.03245,304.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-20,2010,1,315.5,1.076,0.03202,304.49
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-21,2010,1,315.5,1.076,0.03185,304.48
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-22,2010,1,315.5,1.076,0.03168,304.47
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-23,2010,1,315.5,1.076,0.03137,304.45
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-24,2010,1,315.5,1.076,0.0312,304.44
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-25,2010,1,315.5,1.076,0.03103,304.43
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-26,2010,1,315.5,1.076,0.03047,304.41
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-27,2010,1,315.5,1.076,0.03055,304.4
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-28,2010,1,315.5,1.076,0.03038,304.39
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-29,2010,1,315.5,1.076,0.03004,304.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-30,2010,1,315.5,1.076,0.0299,304.36
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-01-31,2010,1,315.5,1.076,0.02973,304.35
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-01,2010,2,315.5,1.076,0.02939,304.33
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-02,2010,2,315.5,1.076,0.02922,304.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-03,2010,2,315.5,1.076,0.02908,304.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-04,2010,2,315.5,1.076,0.02874,304.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-05,2010,2,315.5,1.076,0.02857,304.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-06,2010,2,315.5,1.076,0.0284,304.27
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-07,2010,2,315.5,1.076,0.02812,304.25
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-08,2010,2,315.5,1.076,0.02792,304.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-09,2010,2,315.5,1.076,0.02775,304.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-10,2010,2,315.5,1.076,0.02741,304.21
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-11,2010,2,315.5,1.076,0.02724,304.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-12,2010,2,315.5,1.076,0.02693,304.18
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-13,2010,2,315.5,1.076,0.02676,304.17
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-14,2010,2,315.5,1.076,0.02642,304.15
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-15,2010,2,315.5,1.076,0.02627,304.14
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-16,2010,2,315.5,1.076,0.02594,304.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-17,2010,2,315.5,1.076,0.02577,304.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-18,2010,2,315.5,1.076,0.02543,304.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-19,2010,2,315.5,1.076,0.02528,304.08
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-20,2010,2,315.5,1.076,0.02494,304.06
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-21,2010,2,315.5,1.076,0.0246,304.04
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-22,2010,2,315.5,1.076,0.02446,304.03
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-23,2010,2,315.5,1.076,0.02412,304.01
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-24,2010,2,315.5,1.076,0.02378,303.99
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-25,2010,2,315.5,1.076,0.02364,303.98
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-26,2010,2,315.5,1.076,0.0233,303.96
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-27,2010,2,315.5,1.076,0.02313,303.95
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-02-28,2010,2,315.5,1.076,0.02279,303.93
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-01,2010,3,315.5,1.076,0.02265,303.92
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-02,2010,3,315.5,1.076,0.02231,303.9
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-03,2010,3,315.5,1.076,0.02197,303.88
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-04,2010,3,315.5,1.076,0.02183,303.87
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-05,2010,3,315.5,1.076,0.02149,303.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-06,2010,3,315.5,1.076,0.02132,303.84
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-07,2010,3,315.5,1.076,0.02101,303.82
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-08,2010,3,315.5,1.076,0.02067,303.8
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-09,2010,3,315.5,1.076,0.02033,303.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-10,2010,3,315.5,1.076,0.02019,303.77
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-11,2010,3,315.5,1.076,0.01985,303.75
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-12,2010,3,315.5,1.076,0.01951,303.73
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-13,2010,3,315.5,1.076,0.0192,303.71
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-14,2010,3,315.5,1.076,0.01886,303.69
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-15,2010,3,315.5,1.076,0.01852,303.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-16,2010,3,315.5,1.076,0.0182,303.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-17,2010,3,315.5,1.076,0.01786,303.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-18,2010,3,315.5,1.076,0.01752,303.61
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-19,2010,3,315.5,1.076,0.01721,303.59
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-20,2010,3,315.5,1.076,0.01687,303.57
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-21,2010,3,315.5,1.076,0.01656,303.55
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-22,2010,3,315.5,1.076,0.01622,303.53
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-23,2010,3,315.5,1.076,0.01588,303.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-24,2010,3,315.5,1.076,0.0154,303.48
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-25,2010,3,315.5,1.076,0.01506,303.46
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-26,2010,3,315.5,1.076,0.01475,303.44
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-27,2010,3,315.5,1.076,0.01441,303.42
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-28,2010,3,315.5,1.076,0.01407,303.4
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-29,2010,3,315.5,1.076,0.01376,303.38
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-30,2010,3,315.5,1.076,0.01342,303.36
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-03-31,2010,3,315.5,1.076,0.01311,303.34
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-01,2010,4,315.5,1.076,0.01277,303.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-02,2010,4,315.5,1.076,0.01243,303.3
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-03,2010,4,315.5,1.076,0.01212,303.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-04,2010,4,315.5,1.076,0.01178,303.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-05,2010,4,315.5,1.076,0.01144,303.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-06,2010,4,315.5,1.076,0.01113,303.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-07,2010,4,315.5,1.076,0.01079,303.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-08,2010,4,315.5,1.076,0.01045,303.18
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-09,2010,4,315.5,1.076,0.01013,303.16
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-10,2010,4,315.5,1.076,0.00979,303.14
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-11,2010,4,315.5,1.076,0.00931,303.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-12,2010,4,315.5,1.076,0.00897,303.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-13,2010,4,315.5,1.076,0.00866,303.07
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-14,2010,4,315.5,1.076,0.00832,303.05
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-15,2010,4,315.5,1.076,0.00798,303.03
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-16,2010,4,315.5,1.076,0.00767,303.01
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-17,2010,4,315.5,1.076,0.00736,302.98
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-18,2010,4,315.5,1.076,0.00719,302.96
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-19,2010,4,315.5,1.076,0.00705,302.94
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-20,2010,4,315.5,1.076,0.00691,302.92
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-21,2010,4,315.5,1.076,0.00668,302.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-22,2010,4,315.5,1.076,0.00654,302.87
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-23,2010,4,315.5,1.076,0.00637,302.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-24,2010,4,315.5,1.076,0.00623,302.83
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-25,2010,4,315.5,1.076,0.006,302.8
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-26,2010,4,315.5,1.076,0.00586,302.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-27,2010,4,315.5,1.076,0.00563,302.75
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-28,2010,4,315.5,1.076,0.00541,302.72
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-29,2010,4,315.5,1.076,0.00518,302.69
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-04-30,2010,4,315.5,1.076,0.00495,302.66
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-01,2010,5,315.5,1.076,0.00473,302.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-02,2010,5,315.5,1.076,0.0045,302.6
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-03,2010,5,315.5,1.076,0.00422,302.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-04,2010,5,315.5,1.076,0.00399,302.53
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-05,2010,5,315.5,1.076,0.00382,302.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-06,2010,5,315.5,1.076,0.00348,302.46
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-07,2010,5,315.5,1.076,0.00325,302.43
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-08,2010,5,315.5,1.076,0.00294,302.39
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-09,2010,5,315.5,1.076,0.00263,302.35
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-10,2010,5,315.5,1.076,0.00235,302.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-11,2010,5,315.5,1.076,0.00204,302.27
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-12,2010,5,315.5,1.076,0.00184,302.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-13,2010,5,315.5,1.076,0.00153,302.2
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-14,2010,5,315.5,1.076,0.00124,302.16
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-15,2010,5,315.5,1.076,0.00093,302.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-16,2010,5,315.5,1.076,0.0007,302.09
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-17,2010,5,315.5,1.076,0.00039,302.05
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-18,2010,5,315.5,1.076,0.00011,302.01
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-19,2010,5,315.5,1.076,0,301.97
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-20,2010,5,315.5,1.076,0,301.93
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-21,2010,5,315.5,1.076,0,301.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-22,2010,5,315.5,1.076,0,301.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-23,2010,5,315.5,1.076,0,301.8
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-24,2010,5,315.5,1.076,0,301.76
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-25,2010,5,315.5,1.076,0,301.71
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-26,2010,5,315.5,1.076,0,301.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-27,2010,5,315.5,1.076,0,301.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-28,2010,5,315.5,1.076,0,301.59
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-29,2010,5,315.5,1.076,0,301.55
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-30,2010,5,315.5,1.076,0,301.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-05-31,2010,5,315.5,1.076,0,301.46
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-01,2010,6,315.5,1.076,0,301.42
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-02,2010,6,315.5,1.076,0,301.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-03,2010,6,315.5,1.076,0,301.33
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-04,2010,6,315.5,1.076,0,301.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-05,2010,6,315.5,1.076,0,301.24
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-06,2010,6,315.5,1.076,0,301.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-07,2010,6,315.5,1.076,0,301.15
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-08,2010,6,315.5,1.076,0,301.1
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-09,2010,6,315.5,1.076,0,301.05
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-10,2010,6,315.5,1.076,0,301
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-11,2010,6,315.5,1.076,0,300.95
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-12,2010,6,315.5,1.076,0,300.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-13,2010,6,315.5,1.076,0,300.84
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-14,2010,6,315.5,1.076,0,300.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-15,2010,6,315.5,1.076,0,300.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-16,2010,6,315.5,1.076,0,300.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-17,2010,6,315.5,1.076,0,300.62
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-18,2010,6,315.5,1.076,0,300.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-19,2010,6,315.5,1.076,0,300.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-20,2010,6,315.5,1.076,0,300.45
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-21,2010,6,315.5,1.076,0,300.4
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-22,2010,6,315.5,1.076,0,300.34
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-23,2010,6,315.5,1.076,0,300.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-24,2010,6,315.5,1.076,0,300.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-25,2010,6,315.5,1.076,0,300.17
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-26,2010,6,315.5,1.076,0,300.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-27,2010,6,315.5,1.076,0,300.04
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-28,2010,6,315.5,1.076,0,299.98
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-29,2010,6,315.5,1.076,0,299.92
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-06-30,2010,6,315.5,1.076,0,299.85
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-01,2010,7,315.5,1.076,0,299.79
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-02,2010,7,315.5,1.076,0,299.73
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-03,2010,7,315.5,1.076,0,299.66
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-04,2010,7,315.5,1.076,0,299.6
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-05,2010,7,315.5,1.076,0,299.56
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-06,2010,7,315.5,1.076,0,299.51
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-07,2010,7,315.5,1.076,0,299.47
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-08,2010,7,315.5,1.076,0,299.43
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-09,2010,7,315.5,1.076,0,299.37
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-10,2010,7,315.5,1.076,0,299.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-11,2010,7,315.5,1.076,0,299.26
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-12,2010,7,315.5,1.076,0,299.19
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-13,2010,7,315.5,1.076,0,299.11
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-14,2010,7,315.5,1.076,0,299.04
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-15,2010,7,315.5,1.076,0,298.98
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-16,2010,7,315.5,1.076,0,298.92
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-17,2010,7,315.5,1.076,0,298.82
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-18,2010,7,315.5,1.076,0,298.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-19,2010,7,315.5,1.076,0,298.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-20,2010,7,315.5,1.076,0,298.74
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-21,2010,7,315.5,1.076,0,298.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-22,2010,7,315.5,1.076,0,299.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-23,2010,7,315.5,1.076,0,299.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-24,2010,7,315.5,1.076,0,299.23
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-25,2010,7,315.5,1.076,0,299.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-26,2010,7,315.5,1.076,0,299.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-27,2010,7,315.5,1.076,0,299.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-28,2010,7,315.5,1.076,0,299.68
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-29,2010,7,315.5,1.076,0,299.67
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-30,2010,7,315.5,1.076,0,299.65
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-07-31,2010,7,315.5,1.076,0,299.63
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-01,2010,8,315.5,1.076,0,299.9
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-02,2010,8,315.5,1.076,0,301.94
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-03,2010,8,315.5,1.076,0.0043,302.57
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-04,2010,8,315.5,1.076,0.00586,302.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-05,2010,8,315.5,1.076,0.00863,303.07
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-06,2010,8,315.5,1.076,0.0111,303.22
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-07,2010,8,315.5,1.076,0.01209,303.28
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-08,2010,8,315.5,1.076,0.0126,303.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-09,2010,8,315.5,1.076,0.0126,303.31
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-10,2010,8,315.5,1.076,0.01243,303.3
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-11,2010,8,315.5,1.076,0.01226,303.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-12,2010,8,315.5,1.076,0.01226,303.29
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-13,2010,8,315.5,1.076,0.01274,303.32
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-14,2010,8,315.5,1.076,0.01393,303.39
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-15,2010,8,315.5,1.076,0.02101,303.82
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2010-08-16,2010,8,315.5,1.076,0.02698,304.19
